Date,Open,High,Low,Close,Adj Close,Volume,FEDFUNDS,CPALTT01USM661S,DTWEXBGS,WALCL,GDPC1,DGS3MO,EMVOVERALLEMV,RBUSBIS,PAYEMS,IRLTLT01USM156N,DGS2,VIXCLS,EMVMACROINTEREST,EMVMACROBUS,DGS10,DFII10,H-L,O-C,3day MA,10day MA,Std_dev,Increase_Decrease,Buy_Sell_on_Open,Buy_Sell,Returns,day,month,year,breakeven_rate
2010-10-15,108.04000091552734,108.08000183105467,106.72000122070312,107.55999755859376,83.77751922607422,54950.0,0.19,92.4132024285178,,2309885.0,16960.864,0.14,17.02103,81.28,130620.0,2.54,0.37,19.03,4.26766,0.09925,2.59,0.5,1.3600006103515483,-0.48000335693357954,107.41333516438802,106.19200057983399,0.4866210086994311,0,0,1,0.0018628627710990386,15,10,2010,-2.09
2010-10-18,107.62000274658205,108.44000244140624,107.44000244140624,108.33999633789062,84.38505554199219,22850.0,0.19,92.4132024285178,,2309885.0,16960.864,0.15,17.02103,81.28,130620.0,2.54,0.38,19.09,4.26766,0.09925,2.52,0.47,1.0,0.7199935913085795,107.56000010172527,106.47600021362305,0.46337688858752585,1,0,0,0.007251755271488802,18,10,2010,-2.05
2010-10-19,107.13999938964844,107.68000030517578,106.0199966430664,106.62000274658205,83.04534912109375,38550.0,0.19,92.4132024285178,,2309885.0,16960.864,0.14,17.02103,81.28,130620.0,2.54,0.37,20.63,4.26766,0.09925,2.5,0.44,1.660003662109375,-0.519996643066392,107.75333150227864,106.92600021362304,0.6258733288086132,0,0,1,-0.01587588747875035,19,10,2010,-2.06
2010-10-20,106.94000244140624,108.16000366210938,106.94000244140624,107.76000213623048,83.93328857421875,22800.0,0.19,92.4132024285178,,2305227.0,16960.864,0.14,17.02103,81.28,130620.0,2.54,0.35,19.79,4.26766,0.09925,2.51,0.47,1.2200012207031392,0.8199996948242472,107.50666554768883,106.97600021362305,0.6258733288086132,1,1,1,0.010692171827813901,20,10,2010,-2.04
2010-10-21,108.26000213623048,108.76000213623048,107.3000030517578,107.91999816894533,84.05790710449219,29400.0,0.19,92.4132024285178,,2305227.0,16960.864,0.13,17.02103,81.28,130620.0,2.54,0.37,19.27,4.26766,0.09925,2.57,0.5,1.4599990844726847,-0.34000396728515625,107.57333374023438,107.15800018310547,0.6382768106358853,0,0,1,0.0014847441494347802,21,10,2010,-2.07
2010-10-22,108.16000366210938,108.1999969482422,107.94000244140624,108.18000030517578,84.26044464111328,24850.0,0.19,92.4132024285178,,2305227.0,16960.864,0.13,17.02103,81.28,130620.0,2.54,0.35,18.78,4.26766,0.09925,2.59,0.5,0.2599945068359659,0.01999664306640625,107.43333435058595,107.3620002746582,0.677847542340174,1,1,1,0.0024092118295204745,22,10,2010,-2.09
2010-10-25,109.0199966430664,109.27999877929688,108.45999908447266,108.5,84.50968170166016,29600.0,0.19,92.4132024285178,,2305227.0,16960.864,0.14,17.02103,81.28,130620.0,2.54,0.37,19.85,4.26766,0.09925,2.59,0.45,0.8199996948242188,-0.5199966430664062,107.95333353678387,107.5120002746582,0.7146175841870009,0,0,0,0.0029580300787714897,25,10,2010,-2.1399999999999997
2010-10-26,107.91999816894533,108.55999755859376,107.87999725341795,108.4800033569336,84.49409484863281,15000.0,0.19,92.4132024285178,,2305227.0,16960.864,0.14,17.02103,81.28,130620.0,2.54,0.4,20.22,4.26766,0.09925,2.67,0.52,0.6800003051758097,0.560005187988267,108.1999994913737,107.71200027465821,0.3300307815590154,1,0,0,-0.00018430085775489324,26,10,2010,-2.15
2010-10-27,107.73999786376952,108.22000122070312,107.22000122070312,108.13999938964844,84.229248046875,17150.0,0.19,92.4132024285178,,2295392.0,16960.864,0.14,17.02103,81.28,130620.0,2.54,0.4,20.71,4.26766,0.09925,2.75,0.62,1.0,0.40000152587892046,108.3866678873698,107.84800033569336,0.24552131216116474,1,1,1,-0.0031342547636769025,27,10,2010,-2.13
2010-10-28,108.76000213623048,108.81999969482422,107.76000213623048,108.22000122070312,84.29159545898438,19250.0,0.19,92.4132024285178,,2295392.0,16960.864,0.13,17.02103,81.28,130620.0,2.54,0.37,20.88,4.26766,0.09925,2.69,0.57,1.0599975585937358,-0.540000915527358,108.37333424886067,107.88600006103516,0.17227964264797546,0,0,1,0.0007397987008157525,28,10,2010,-2.12
2010-10-29,108.0999984741211,108.41999816894533,108.0,108.3000030517578,84.3539047241211,13400.0,0.19,92.4132024285178,,2295392.0,16960.864,0.12,17.02103,81.28,130620.0,2.54,0.34,21.2,4.26766,0.09925,2.63,0.5,0.4199981689453267,0.20000457763670454,108.28000132242839,107.97200012207031,0.15849354516994008,1,1,1,0.0007392518032920403,29,10,2010,-2.13
2010-11-01,108.91999816894533,109.41999816894533,107.76000213623048,108.36000061035156,84.40062713623047,51550.0,0.19,92.6473628473907,,2295392.0,16960.864,0.13,17.11785,81.24,130754.0,2.76,0.34,21.83,5.17516,0.51183,2.66,0.49,1.6599960327148438,-0.5599975585937642,108.22000122070312,108.04600067138672,0.1303852769193273,0,1,1,0.0005539940618939365,1,11,2010,-2.17
2010-11-02,109.22000122070312,109.41999816894533,108.86000061035156,109.1999969482422,85.05492401123047,26100.0,0.19,92.6473628473907,,2295392.0,16960.864,0.13,17.11785,81.24,130754.0,2.76,0.34,21.57,5.17516,0.51183,2.63,0.49,0.5599975585937642,-0.02000427246092329,108.2933349609375,108.04800109863281,0.4306722154191323,1,1,1,0.007751904145065103,2,11,2010,-2.1399999999999997
2010-11-03,109.41999816894533,109.66000366210938,108.31999969482422,109.66000366210938,85.4132080078125,31850.0,0.19,92.6473628473907,,2300353.0,16960.864,0.13,17.11785,81.24,130754.0,2.76,0.34,19.56,5.17516,0.51183,2.67,0.5,1.3400039672851562,0.2400054931640483,108.62000020345052,108.30600051879883,0.6453834952677234,1,1,1,0.0042125158124795,3,11,2010,-2.17
